"","Direcciones","lat","lon"
"2359","CALLE DE JULIAN CAMARILLO NUM 46 MADRID",40.437612,-3.619482
"2360","CALLE DE DOMINGO PARRAGA NUM 36 MADRID",40.3420922,-3.7117368
"2361","CALLE DE DON RAMON DE LA CRUZ NUM 46 MADRID",40.4287251,-3.6780711
"2362","CALLE DE PORTUGALETE NUM 8 MADRID",40.42665,-3.63451
"2363","CALLE DE FRANCISCO VILLAESPESA NUM 57 MADRID",40.429665,-3.6439089
"2364","AVENIDA  GENERAL NUM 45 MADRID",40.4707274,-3.5802447
"2365","AVENIDA DE PIO XII NUM 43 MADRID",40.4647023,-3.6758644
"2366","CALLE DE ARTURO SORIA NUM 157 MADRID",40.4555543,-3.6566007
"2367","CALLE  ARROYO DE LA MEDIA LEGUA NUM 46 MADRID",40.4093923,-3.6564225
"2368","ACCESO A LA AVENIDA DE AMERICA KM. 4500 MADRID",40.4382305,-3.6772588
"2369","CALLE DE GENOVA NUM 17 MADRID",40.426722,-3.693427
"2370","CALLE DE LA BATALLA DEL SALADO NUM 4 MADRID",40.4039281,-3.6959153
"2371","COLONIA DE OCCIDENTE NUM 8 MADRID",40.4444564,-3.5956796
"2372","AVENIDA DEL CAMINO DE SANTIAGO NUM 1 MADRID",40.4961792,-3.6740164
"2373","PASEO DE EXTREMADURA NUM 70 MADRID",40.4128771,-3.7311127
"2374","CALLE DE BUENAVISTA NUM 38 MADRID",40.4094557,-3.6997885
"2375","AVENIDA DE MONFORTE DE LEMOS NUM 177 MADRID",40.4766891,-3.7158506
"2376","TRAVESIA DE COSTA BRAVA NUM 3 MADRID",40.4948961,-3.6991344
"2377","CARRETERA DEL BARRIO DE LA FORTUNA NUM 10 MADRID",40.3671816,-3.767369
"2378","CALLE DE QUERO NUM 107 MADRID",40.3885295,-3.7610162
"2379","PASEO DE SANTA MARIA DE LA CABEZA NUM 115 MADRID",40.3903557,-3.7098379
"2380","AVENIDA DEL VEINTICINCO DE SEPTIEMBRE NUM 1 MADRID",40.4431022,-3.6245457
"2381","CALLE  30  15RR KM. 300 MADRID",40.4180779,-3.6980632
"2382","CALLE DE ARAPILES NUM 14 MADRID",40.4330199,-3.707804
"2383","CALLE DE LUIS DE HOYOS SAINZ NUM 144 MADRID",40.403485,-3.6335276
"2384","CALLE  30  18RM KM. 200 MADRID",40.3917495,-3.6748806
"2385","CALLE  MAYOR NUM 90 MADRID",40.4152194,-3.7143354
"2386","PASEO DE EXTREMADURA NUM 138 MADRID",40.4106913,-3.736891
"2387","CALLE DE CARTAGENA NUM 67 MADRID",40.4369029,-3.67083
"2388","CALLE DE FUENTIDUEÑA NUM 29 MADRID",40.3727958,-3.6222112
"2389","CARRETERA DE VILLAVERDE A VALLECAS KM. 1300 MADRID",40.3671131,-3.6632704
"2390","AVENIDA DE AMERICA KM. 5600 MADRID",40.438834,-3.672723
"2391","CALLE  MAYOR NUM 92 MADRID",40.4152502,-3.7148335
"2392","CALLE DEL GENERAL IBAÑEZ DE IBERO NUM 4 MADRID",40.4450928,-3.7107244
"2393","CALLE DE ANTONIO MAURA NUM 6 MADRID",40.4163019,-3.6913097
"2394","CAMINO  VIEJO DE VICALVARO NUM 9 MADRID",40.40543,-3.61607
"2395","AVENIDA DEL CAMINO DE SANTIAGO NUM 11 MADRID",40.4974715,-3.6748173
"2396","CALLE DE ZEUS NUM 3 MADRID",40.4044062,-3.5993796
"2397","CALLE  VIA LUSITANA NUM 4 MADRID",40.3845139,-3.7202011
"2398","CALLE  GRAN VIA NUM 44 MADRID",40.4205733,-3.705459
"2399","AVENIDA DE LOS MADROÑOS NUM 51 MADRID",40.4568,-3.6354426
"2400","CALLE DE CORAZON DE MARIA NUM 62 MADRID",40.4459595,-3.6664717
"2401","CALLE DE FRANCOS RODRIGUEZ NUM 70 MADRID",40.4571065,-3.7090251
"2402","AVENIDA DE MANOTERAS NUM 54 MADRID",40.4870289,-3.6607133
"2403","AVENIDA DEL DOCTOR GARCIA TAPIA NUM 114 MADRID",40.4121331,-3.6486866
"2404","PASEO DE SAN FRANCISCO DE SALES NUM 37 MADRID",40.4435259,-3.7118599
"2405","PASEO DE EXTREMADURA KM. 4100 MADRID",40.3963208,-3.7682951
"2406","CALLE DE MARIA DE MOLINA NUM 19 MADRID",40.4376243,-3.6888295
"2407","AVENIDA DE LA PRINCESA JUANA DE AUSTRIA NUM 47 MADRID",40.3713382,-3.7199443
"2408","CALLE  30  NL KM. 13300 MADRID",40.3917495,-3.6748806
"2409","CALLE DE SILVA NUM 4 MADRID",40.4205578,-3.707659
"2410","PASEO DE LOS OLIVOS NUM 121 MADRID",40.4055492,-3.7419618
"2411","AVENIDA DE LOGROÑO NUM 345 MADRID",40.4747401,-3.5825657
"2412","CALLE  30  XC KM. 16800 MADRID",40.3917495,-3.6748806
"2413","AVENIDA DE NIZA NUM 13 MADRID",40.4279263,-3.6069133
"2414","PASEO DE SANTA MARIA DE LA CABEZA NUM 81 MADRID",40.397994,-3.7016911
"2415","CALLE DE ALBERDI NUM 20 MADRID",40.4670108,-3.7073996
"2416","PASEO DE LA REINA CRISTINA NUM 6 MADRID",40.406597,-3.6831278
"2417","AVENIDA DE FERMINA SEVILLANO NUM 36 MADRID",40.4438169,-3.5704447
"2418","CALLE  GRAN VIA NUM 1 MADRID",40.4190463,-3.6980245
"2419","AVENIDA DE CANILLEJAS A VICALVARO NUM 82 MADRID",40.4237209,-3.6116949
"2420","CALLE DE VICTOR ANDRES BELAUNDE NUM 13 MADRID",40.4548267,-3.6793543
"2421","CALLE DE SERRANO NUM 224 MADRID",40.4529511,-3.680147
"2422","PASEO DE LA PUERTA DEL ANGEL NUM 8 MADRID",40.4163185,-3.7333742
"2423","CALLE DE GOMEZNARRO NUM 175 MADRID",40.4613196,-3.6473894
"2424","CALLE DE SANTA FELICIDAD NUM 18 MADRID",40.4254994,-3.6500406
"2425","CALLE DE ALCALA NUM 321 MADRID",40.4329032,-3.6506582
"2426","CALLE DE FERRAZ NUM 4 MADRID",40.4234318,-3.7144172
"2427","AVENIDA DEL SANTUARIO DE VALVERDE NUM 42 MADRID",40.5049851,-3.7002813
"2428","CALLE DE BOLIVAR NUM 26 MADRID",40.392531,-3.690311
"2429","CALLE DE ALCALA NUM 179 MADRID",40.4268272,-3.6717305
"2430","AVENIDA DE SAN LUIS NUM 25 MADRID",40.4710927,-3.6567079
"2431","AVENIDA DEL MEDITERRANEO NUM 18 MADRID",40.4070162,-3.6752436
"2432","CALLE DE BRAVO MURILLO NUM 135 MADRID",40.4502307,-3.7036862
"2433","CALLE DE TOLEDO NUM 132 MADRID",40.4050825,-3.7127015
"2434","GLORIETA DEL EJERCITO NUM 1 MADRID",40.3894444,-3.7463208
"2435","AVENIDA DE LOS POBLADOS NUM 167 MADRID",40.3723296,-3.7079018
"2436","AVENIDA DE LA DEMOCRACIA NUM 1 MADRID",40.3823284,-3.6249737
"2437","CALLE DE JOSE DEL PINO NUM 4 MADRID",40.3506415,-3.6917729
"2438","CALLE DEL CAMINO DE LOS VINATEROS NUM 3 MADRID",40.4110334,-3.6584391
"2439","CALLE DE ARTURO SORIA NUM 287 MADRID",40.4726636,-3.6678219
"2440","PASEO DE LA CASTELLANA NUM 156 MADRID",40.4564301,-3.6895499
"2441","PLAZA DE CASTILLA NUM 8 MADRID",40.4664543,-3.688514
"2442","CALLE DE LA BAÑEZA NUM 40 MADRID",40.4761265,-3.7156356
"2443","CALLE DE MARIA DE MOLINA NUM 2 MADRID",40.4368052,-3.6811481
"2444","CALLE DE LA OCA NUM 28 MADRID",40.3897699,-3.7343311
"2445","CALLE DE SILVA NUM 19 MADRID",40.4215337,-3.7061781
"2446","CALLE DE CEA BERMUDEZ NUM 23 MADRID",40.4387304,-3.7097731
"2447","PASEO DE LAS DELICIAS NUM 51 MADRID",40.4025509,-3.693565
"2448","CALLE DE GUTIERRE DE CETINA NUM 71 MADRID",40.4305974,-3.6414343
"2449","CALLE DE LA ISLA DE TAVIRA NUM 36 MADRID",40.48106,-3.71975
"2450","PASEO DE LA REINA CRISTINA NUM 1 MADRID",40.4067988,-3.6850759
"2451","CALLE DE RICARDO ORTIZ NUM 42 MADRID",40.4263085,-3.6581572
"2452","CALLE DE FERMIN CABALLERO NUM 72 MADRID",40.4819713,-3.7131018
"2453","CALLE DE ALEJANDRO SANCHEZ NUM 105 MADRID",40.3894113,-3.7175894
"2454","CALLE DE SAN CIPRIANO NUM 15 MADRID",40.4042549,-3.6075419
"2455","AVENIDA DE FRANCISCO PI Y MARGALL NUM 110 MADRID",40.4928639,-3.6627491
"2456","CALLE DE SEPULVEDA NUM 85 MADRID",40.4043897,-3.74339
"2457","CALLE DE BENJAMIN PALENCIA NUM 30 MADRID",40.3940732,-3.6428897
"2458","CALLE DE SESEÑA NUM 36 MADRID",40.3979614,-3.7642929
"2459","CALLE DE ALCALA NUM 153 MADRID",40.4253022,-3.6749602
"2460","CALLE DE EMBAJADORES NUM 199 MADRID",40.3881545,-3.6908427
"2461","CALLE DE SANTA ENGRACIA NUM 2 MADRID",40.4281934,-3.6956138
"2462","PASEO DE LAS DELICIAS NUM 131 MADRID",40.3923814,-3.694729
"2463","CALLE DE JOSE DEL HIERRO NUM 4 MADRID",40.4368056,-3.6486981
"2464","CALLE DEL GENERAL YAGÜE NUM 66 MADRID",40.3923808,-3.7082397
"2465","AVENIDA DE MENENDEZ PELAYO NUM 65 MADRID",40.414327,-3.677064
"2466","PLAZA DEL MARQUES DE SALAMANCA NUM 6 MADRID",40.4305,-3.6802421
"2467","CALLE DE LA BOLA NUM 4 MADRID",40.419839,-3.7105145
"2468","PASEO DE LA ESPERANZA NUM 33 MADRID",40.4000243,-3.7034948
"2469","AVENIDA DE LOS REYES CATOLICOS NUM 2 MADRID",40.4391055,-3.719049
"2470","CALLE DE LA RIBERA DE CURTIDORES NUM 37 MADRID",40.406542,-3.7068808
"2471","CALLE DE VALLEHERMOSO NUM 50 MADRID",40.4357302,-3.7083313
"2472","CALLE DE LA DEL MANOJO DE ROSAS NUM 57 MADRID",40.3558769,-3.6972258
"2473","CAMINO DE PERALES NUM 8 MADRID",40.3820629,-3.6937322
"2474","CALLE DE SAN AGAPITO NUM 8 MADRID",40.3520879,-3.6893735
"2475","CALLE DE EDUARDO MARISTANY NUM 23 MADRID",40.3509582,-3.681671
"2476","CALLE DE JULIA GARCIA BOUTAN NUM 5 MADRID",40.4300711,-3.6099678
"2477","AVENIDA DE DAROCA NUM 1 MADRID",40.4313695,-3.6590169
"2478","CALLE DE ORENSE NUM 2 MADRID",40.4468802,-3.6951143
"2479","CALLE DE ARRIETA NUM 13 MADRID",40.4190283,-3.7110273
"2480","CALLE DE SAN BERNARDO NUM 10 MADRID",40.4219998,-3.7076177
"2481","PASEO DE LA HABANA NUM 144 MADRID",40.4579123,-3.6814619
"2482","PASEO DE SAN FRANCISCO DE SALES NUM 44 MADRID",40.4431146,-3.7115089
"2483","CALLE DE JUAN RAMON JIMENEZ NUM 37 MADRID",40.4611292,-3.6868811
"2484","PASEO DE LA CASTELLANA NUM 220 MADRID",40.4676615,-3.6882729
"2485","CALLE DE GUTIERRE DE CETINA NUM 31 MADRID",40.4330766,-3.6434932
"2486","CALLE DE ALCALA NUM 496 MADRID",40.4402802,-3.6287055
"2487","CALLE DEL CONDADO DE TREVIÑO NUM 2 MADRID",40.477038,-3.6725442
"2488","AVENIDA DE LA PRINCESA JUANA DE AUSTRIA KM. 4500 MADRID",40.4167754,-3.7037902
"2489","CALLE DE ISABELITA USERA NUM 48 MADRID",40.3823752,-3.7077166
"2490","CALLE DE SAN NORBERTO NUM 20 MADRID",40.3413956,-3.6966373
"2491","PASEO DE LA CASTELLANA NUM 64 MADRID",40.437215,-3.689381
"2492","AVENIDA DE ARCENTALES NUM 26 MADRID",40.4338456,-3.6106904
"2493","CALLE DE AMPOSTA NUM 31 MADRID",40.4246177,-3.6197491
"2494","CALLE DE SAN BERNARDO NUM 76 MADRID",40.42807,-3.70596
"2495","CALLE DE LA PRINCESA NUM 15 MADRID",40.4258589,-3.7131088
"2496","CALLE DE ALCALA NUM 192 MADRID",40.4298479,-3.6647729
"2497","AEROPUERTO Terminal T- 1 MADRID",40.4983322,-3.5675982
"2498","PASEO DE YESERIAS NUM 57 MADRID",40.4167754,-3.7037902
"2499","CALLE DE TOLEDO NUM 92 MADRID",40.4084508,-3.7107824
"2500","AVENIDA DE ALBERTO ALCOCER NUM 15 MADRID",40.4589858,-3.6851552
"2501","CALLE  ARROYO DE LA MEDIA LEGUA NUM 4 MADRID",40.4077751,-3.6575851
"2502","PASEO DE LA CASTELLANA NUM 59 MADRID",40.4391101,-3.6915866
"2503","CALLE DE PEDRO RICO NUM 6 MADRID",40.482872,-3.688539
"2504","CAMINO DE LAS HORMIGUERAS NUM 97 MADRID",40.3726071,-3.6485952
"2505","CALLE DE ILLESCAS NUM 147 MADRID",40.393026,-3.7607276
"2506","CALLE DE BRAVO MURILLO NUM 351 MADRID",40.4647471,-3.6947206
"2507","CALLE DE LOS HERMANOS GARCIA NOBLEJAS NUM 35 MADRID",40.4325296,-3.6336945
"2508","PASEO DE LA CASTELLANA NUM 112 MADRID",40.4467312,-3.6905435
"2509","CALLE DE EDUARDO BARREIROS NUM 108 MADRID",40.3588108,-3.7028299
"2510","PASEO DE LA CASTELLANA NUM 210 MADRID",40.463157,-3.6889382
"2511","CALLE DE ALCALA NUM 487 MADRID",40.4400161,-3.631301
"2512","CALLE DE GOYA NUM 40 MADRID",40.4248757,-3.6805466
"2513","AVENIDA DEL CARDENAL HERRERA ORIA NUM 242 MADRID",40.4836948,-3.7183361
"2514","CALLE DE FRANCISCO RIOJA NUM 18 MADRID",40.4301996,-3.6381549
"2515","AVENIDA DE LA REINA VICTORIA NUM 54 MADRID",40.4466681,-3.7121344
"2516","CALLE DE SESEÑA NUM 37 MADRID",40.3981318,-3.7628006
"2517","CALLE DE FRANCOS RODRIGUEZ NUM 66 MADRID",40.45698,-3.7087182
"2518","CALLE DEL ARROYO DEL OLIVAR NUM 8 MADRID",40.3935876,-3.6654411
"2519","CALLE DE BRAVO MURILLO NUM 86 MADRID",40.4455285,-3.703829
"2520","CALLE DE MAQUEDA NUM 11 MADRID",40.3940513,-3.7645325
"2521","CALLE DE FRANCISCO SILVELA NUM 67 MADRID",40.4352264,-3.6754704
"2522","AVENIDA DE LOS POBLADOS NUM 66 MADRID",40.3839758,-3.7599867
"2523","PASEO DE PONTONES NUM 7 MADRID",40.4060081,-3.7128511
"2524","CALLE DE RAIMUNDO FERNANDEZ VILLAVERDE NUM 50 MADRID",40.446283,-3.696655
"2525","AVENIDA DE MONFORTE DE LEMOS NUM 172 MADRID",40.477361,-3.7153133
"2526","CALLE DE ASCAO NUM 47 MADRID",40.431062,-3.6392963
"2527","PASEO DE LA ERMITA DEL SANTO NUM 80 MADRID",40.3994957,-3.7328116
"2528","PASEO DE EXTREMADURA KM. 5700 MADRID",40.3963208,-3.7682951
"2529","PASEO DE LA CASTELLANA NUM 110 MADRID",40.4456432,-3.6904564
"2530","CALLE DE BRAVO MURILLO NUM 165 MADRID",40.4526019,-3.7033173
"2531","CALLE DE COSTA RICA NUM 15 MADRID",40.458706,-3.6729606
"2532","CALLE DE ALCALA NUM 164 MADRID",40.4288463,-3.6668359
"2533","CALLE DE ARCOS DE JALON NUM 36 MADRID",40.4224564,-3.6183173
"2534","CALLE DE SALVADOR ALLENDE NUM 2 MADRID",40.3654717,-3.7577787
"2535","AVENIDA DE MONFORTE DE LEMOS NUM 189 MADRID",40.4761165,-3.7187009
"2536","PASEO DE EXTREMADURA NUM 1 MADRID",40.4138021,-3.7252231
"2537","CALLE DE POLAN NUM 2 MADRID",40.3737514,-3.7259835
"2538","CALLE DE BRAVO MURILLO NUM 341 MADRID",40.4645827,-3.6952424
"2539","AVENIDA DE PUERTA DE HIERRO KM. 4500 MADRID",40.4416665,-3.7301402
"2540","CALLE DE LA RIBERA DEL SENA NUM 2 MADRID",40.4684633,-3.6268855
"2541","CALLE DE LA OCA NUM 29 MADRID",40.3895656,-3.7357312
"2542","PASEO DE LA CASTELLANA NUM 254 MADRID",40.471929,-3.6870858
"2543","PLAZA DE ESPAÑA NUM 7 MADRID",40.4225112,-3.7120639
"2544","CALLE DE SINESIO DELGADO NUM 15 MADRID",40.4624519,-3.7214097
"2545","PASEO DE PONTONES NUM 20 MADRID",40.4044322,-3.7178737
"2546","AVENIDA DE CARABANCHEL ALTO NUM 10 MADRID",40.3729986,-3.7517036
"2547","RONDA DE VALENCIA NUM 9 MADRID",40.4051008,-3.7014335
"2548","RONDA DE ATOCHA NUM 16 MADRID",40.4067617,-3.6971773
"2549","PASEO DE SAN FRANCISCO DE SALES NUM 3 MADRID",40.4400017,-3.7170539
"2550","CALLE DE AGUSTIN DE BETANCOURT NUM 15 MADRID",40.4442258,-3.6953637
"2551","CALLE DE RAFAEL FINAT NUM 10 MADRID",40.383226,-3.7659711
"2552","CALLE DE MENDEZ ALVARO NUM 80 MADRID",40.3928507,-3.677383
"2553","CALLE  30 NC KM. 17600 MADRID",40.3917495,-3.6748806
"2554","CALLE DE NARVAEZ NUM 71 MADRID",40.4159274,-3.6761953
"2555","CALLE DE TOLEDO NUM 122 MADRID",40.405804,-3.7123951
"2556","AVENIDA DE PIO XII NUM 6 MADRID",40.4638075,-3.6756308
"2557","PASEO DE LA REINA CRISTINA NUM 10 MADRID",40.4067041,-3.68273
"2558","CALLE DE LANJARON NUM 7 MADRID",40.3656953,-3.7031491
"2559","CALLE DE ANTONIO DE LEYVA NUM 84 MADRID",40.3875277,-3.7174109
"2560","CALLE DE SERRANO NUM 20 MADRID",40.4232406,-3.6878898
"2561","CALLE DE ALCALA NUM 132 MADRID",40.4266778,-3.6711774
"2562","PASEO DE MORET NUM 7 MADRID",40.4328513,-3.7241108
"2563","CALLE DEL GENERAL RICARDOS NUM 107 MADRID",40.39231,-3.72537
"2564","AVENIDA DE LA BARRANQUILLA NUM 19 MADRID",40.4559294,-3.682029
"2565","RONDA  SUR NUM 32 MADRID",40.3745814,-3.6614345
"2566","CALLE DE OLIVA DE PLASENCIA NUM 16 MADRID",40.3784023,-3.7781231
"2567","PASEO DE LAS DELICIAS NUM 137 MADRID",40.3920849,-3.6947668
"2568","CALLE DE LUIS PEIDRO NUM 4 MADRID",40.39661,-3.67339
"2569","CALLE DE RIOS ROSAS NUM 23 MADRID",40.4419716,-3.6996565
"2570","PASEO DE LA FLORIDA NUM 33 MADRID",40.4225596,-3.7230034
"2571","CALLE DE GENOVA NUM 4 MADRID",40.4272713,-3.6953822
"2572","PASEO DE LA HABANA NUM 12 MADRID",40.4478758,-3.6899175
"2573","CALLE DE LA HACIENDA DE PAVONES NUM 58 MADRID",40.4027183,-3.6460807
"2574","AVENIDA DE LA CIUDAD DE BARCELONA NUM 218 MADRID",40.3990597,-3.6709929
"2575","CALLE DE JERONIMA LLORENTE NUM 38 MADRID",40.4545034,-3.7072478
"2576","CALLE DE CEA BERMUDEZ NUM 21 MADRID",40.4386454,-3.7095126
"2577","CALLE DE LA PRINCESA NUM 36 MADRID",40.4285901,-3.7145779
"2578","PLAZA DE LA REPUBLICA DOMINICANA NUM 6 MADRID",40.4589187,-3.6762151
"2579","CALLE DE FRANCISCO MADARIAGA NUM 10 MADRID",40.4347567,-3.6419623
"2580","CALLE DEL PUERTO DE ALAZORES NUM 11 MADRID",40.3788102,-3.6252715
"2581","CALLE DEL GENERAL RICARDOS NUM 43 MADRID",40.3953781,-3.719901
"2582","PASEO DE LAS ACACIAS NUM 6 MADRID",40.4045136,-3.7049999
"2583","CALLE DE MARIA DE MOLINA NUM 31 MADRID",40.437836,-3.6821721
"2584","CALLE DE GUAREÑA NUM 2 MADRID",40.3891377,-3.7664365
"2585","CALLE DEL HIERRO NUM 1 MADRID",40.394049,-3.6925732
"2586","CALLE DEL ALCALDE SAINZ DE BARANDA NUM 83 MADRID",40.4171532,-3.668233
"2587","CALLE DE JUANA UROSA NUM 16 MADRID",40.3849739,-3.7447364
"2588","BULEVAR DE INDALECIO PRIETO NUM 24 MADRID",40.4007914,-3.62165
"2589","AVENIDA DE LA ALBUFERA NUM 270 MADRID",40.3871306,-3.6402423
"2590","AVENIDA DE LOS ROSALES NUM 62 MADRID",40.3567341,-3.6812776
"2591","CALLE DE LA RETAMA NUM 1 MADRID",40.39462,-3.6746043
"2592","CALLE DE MARCELO USERA NUM 136 MADRID",40.3854071,-3.7109678
"2593","AVENIDA DE CONCHA ESPINA NUM 59 MADRID",40.4519767,-3.6798739
"2594","PLAZA DE SAN JUAN DE LA CRUZ NUM 2 MADRID",40.4410183,-3.6932336
"2595","CALLE DE O'DONNELL NUM 51 MADRID",40.4215555,-3.6730961
"2596","PASEO DE LOS CEREZOS NUM 25 MADRID",40.4540201,-3.6649184
"2597","CALLE DE FUENCARRAL NUM 1 MADRID",40.4202851,-3.7016378
"2598","PASEO DE LA INFANTA ISABEL NUM 3 MADRID",40.4082788,-3.6896816
"2599","CALLE DE CARTAGENA NUM 26 MADRID",40.4328705,-3.6703283
"2600","PASEO DE SANTA MARIA DE LA CABEZA NUM 83 MADRID",40.3978805,-3.7018743
"2601","PASEO DE LAS ACACIAS NUM 17 MADRID",40.4041503,-3.7051825
"2602","AVENIDA DE LA REINA VICTORIA NUM 36 MADRID",40.4470281,-3.7106919
"2603","CALLE  GRAN VIA NUM 86 MADRID",40.4233952,-3.710398
"2604","CALLE DEL ESPIRITU SANTO NUM 43 MADRID",40.4256454,-3.706385
"2605","CARRETERA DEL VERTEDERO MUNICIPAL VALDEMINGOMEZ NUM 40 MADRID",40.3534878,-3.5684362
"2606","PASEO DE MORET NUM 5 MADRID",40.4329945,-3.7236169
"2607","PASEO DE LA CASTELLANA NUM 214 MADRID",40.4636363,-3.6889212
"2608","CALLE DE JOSE ORTEGA Y GASSET NUM 91 MADRID",40.4298237,-3.6708033
"2609","CALLE DE RAIMUNDO FERNANDEZ VILLAVERDE NUM 26 MADRID",40.4460627,-3.7002861
"2610","CALLE DE SAN FELIU DE GUIXOLS NUM 7 MADRID",40.3908937,-3.6465254
"2611","CALLE DE SEPULVEDA NUM 151 MADRID",40.3992841,-3.755342
"2612","CALLE DEL DOCTOR ESQUERDO NUM 99 MADRID",40.4159453,-3.6690953
"2613","PASEO DE LA CASTELLANA NUM 187 MADRID",40.4647918,-3.6901501
"2614","AVENIDA DEL CAMINO DE SANTIAGO NUM 15 MADRID",40.4986147,-3.6747466
"2615","CALLE DE LITUANIA NUM 6 MADRID",40.4092819,-3.6615988
"2616","CALLE DEL GENERAL RICARDOS NUM 57 MADRID",40.3945008,-3.7213565
"2617","AVENIDA DE BUCARAMANGA NUM 2 MADRID",40.47219,-3.63638
"2618","CALLE DE ALCALA NUM 77 MADRID",40.4206143,-3.6868679
"2619","CALLE DE JULIAN GONZALEZ SEGADOR NUM 1 MADRID",40.4675308,-3.6482572
"2620","CALLE DE VELAZQUEZ NUM 91 MADRID",40.4342945,-3.6835671
"2621","CALLE DE ALCALA NUM 498 MADRID",40.4401681,-3.6283901
"2622","CALLE DE VALLEHERMOSO NUM 32 MADRID",40.4334998,-3.7085971
"2623","CALLE DEL PARQUE EUGENIA DE MONTIJO NUM 38 MADRID",40.3793853,-3.7522577
"2624","CALLE DE ENRIQUE VELASCO NUM 32 MADRID",40.3952143,-3.6595909
"2625","CALLE DE ALFONSO XII NUM 64 MADRID",40.4081977,-3.6888781
"2626","CALLE DE PEDRO TEIXEIRA NUM 10 MADRID",40.4547394,-3.6929512
"2627","AVENIDA DE CARABANCHEL ALTO NUM 35 MADRID",40.3637312,-3.7533885
"2628","CAMINO DE SINTRA NUM 8 MADRID",40.4722045,-3.6152403
"2629","AVENIDA DE LOS ROSALES NUM 145 MADRID",40.3427785,-3.6705994
"2630","CALLE DEL GENERAL RICARDOS NUM 178 MADRID",40.3870861,-3.7342462
"2631","PASEO DE SANTA MARIA DE LA CABEZA NUM 86 MADRID",40.398187,-3.7020548
"2632","CALLE DE VENTURA RODRIGUEZ NUM 17 MADRID",40.4237666,-3.7145164
"2633","AVENIDA DE LOS POBLADOS NUM 33 MADRID",40.3736529,-3.7331335
"2634","PASEO DE LA CHOPERA NUM 51 MADRID",40.3929991,-3.6973889
"2635","CALLE DE FUENTIDUEÑA NUM 1 MADRID",40.3756477,-3.6239571
"2636","PLAZA DE GRECIA NUM 1 MADRID",40.4353447,-3.6063507
"2637","PLAZA DE LA INDEPENDENCIA NUM 3 MADRID",40.4206914,-3.6894438
"2638","CALLE DE TOLEDO NUM 82 MADRID",40.4089724,-3.7103799
"2639","CALLE DE ALCALA NUM 238 MADRID",40.4317658,-3.656941
"2640","CALLE DE ORENSE NUM 34 MADRID",40.4545157,-3.6944674
"2641","AVENIDA DE NUESTRA SEÑORA DE FATIMA NUM 47 MADRID",40.38399,-3.74681
"2642","PASEO DE LA CASTELLANA NUM 14 MADRID",40.4281763,-3.689167
"2643","CALLE DE ARTURO SORIA NUM 120 MADRID",40.44781,-3.6496593
"2644","CALLE DE JOSE ABASCAL NUM 22 MADRID",40.4382694,-3.6987007
"2645","CALLE DE BRAVO MURILLO NUM 185 MADRID",40.4537636,-3.7031616
"2646","CALLE DE SANTIAGO DE COMPOSTELA NUM 50 MADRID",40.4828175,-3.7050092
"2647","PASEO DE LA CASTELLANA NUM 36 MADRID",40.4323104,-3.6872047
"2648","CALLE DEL RADIO NUM 6 MADRID",40.3925172,-3.7237215
"2649","CALLE  ARROYO DE LA MEDIA LEGUA NUM 68 MADRID",40.4118925,-3.6540244
"2650","AVENIDA DE BRASILIA NUM 9 MADRID",40.436904,-3.6614236
"2651","CALLE DE NUESTRA SEÑORA DE VALVERDE NUM 193 MADRID",40.5052291,-3.6857186
"2652","PASEO  IMPERIAL NUM 57 MADRID",40.4036179,-3.715468
"2653","CALLE  30  XC KM. 9500 MADRID",40.3917495,-3.6748806
"2654","CALLE DE FUENCARRAL NUM 95 MADRID",40.4270731,-3.7017117
"2655","CALLE DE TOLEDO NUM 74 MADRID",40.409409,-3.7100149
"2656","AVENIDA DEL MEDITERRANEO KM. 13700 MADRID",40.4067088,-3.668696
"2657","CALLE DEL SACRAMENTO NUM 11 MADRID",40.4146965,-3.7122167
"2658","CALLE DE ALCALA NUM 61 MADRID",40.4199094,-3.6911102
"2659","CALLE DE LA OCA NUM 71 MADRID",40.388667,-3.7404044
"2660","CALLE DE ALONSO CANO NUM 57 MADRID",40.440308,-3.6977371
"2661","RONDA DE SEGOVIA NUM 10 MADRID",40.4090857,-3.7171872
"2662","CALLE DE BOLTAÑA NUM 15 MADRID",40.4450686,-3.6133707
"2663","GLORIETA DE LOPEZ DE HOYOS NUM 3 MADRID",40.4409116,-3.6806484
"2664","AVENIDA DE CORDOBA NUM 12 MADRID",40.3853614,-3.6987884
"2665","CALLE DEL CONGOSTO NUM 62 MADRID",40.3715723,-3.6184956
"2666","PLAZA DE CIBELES NUM 4 MADRID",40.4194633,-3.6933244
"2667","CALLE DE BRAVO MURILLO NUM 342 MADRID",40.4645629,-3.6945813
"2668","CALLE DEL ALMIRANTE FRANCISCO MORENO NUM 7 MADRID",40.4536925,-3.7161607
"2669","CALLE DE ALONSO CANO NUM 44 MADRID",40.4412561,-3.6973139
"2670","GLORIETA DE QUEVEDO NUM 9 MADRID",40.4334094,-3.7038213
"2671","AVENIDA DE BETANZOS NUM 15 MADRID",40.4729174,-3.7122603
"2672","CALLE DE ALCOCER NUM 22 MADRID",40.3504355,-3.6971161
"2673","CALLE DE FERNANFLOR NUM 6 MADRID",40.4164846,-3.6960625
"2674","CALLE DE LUIS CHAMIZO NUM 2 MADRID",40.3870472,-3.764429
